id_Venda,fk_Cliente,fk_Produto,fk_Loja,Quantidade,dt_Venda
766979-7865826879-vd6909,1576,134,1,25,2023-03-06
766979-7865826879-vd6910,1555,25,5,29,2023-03-06
766979-7865826879-vd6911,1615,53,2,31,2023-03-06
766979-7865826879-vd6912,1324,63,1,29,2023-03-06
766979-7865826879-vd6913,549,14,5,23,2023-03-06
766979-7865826879-vd6914,1706,26,1,34,2023-03-06
766979-7865826879-vd6915,3116,37,3,4,2023-03-06
766979-7865826879-vd6916,1288,49,1,4,2023-03-06
766979-7865826879-vd6917,3720,114,1,29,2023-03-06
766979-7865826879-vd6918,1420,123,1,30,2023-03-06
766979-7865826879-vd6919,1474,78,3,31,2023-03-06
766979-7865826879-vd6920,3083,117,3,12,2023-03-06
766979-7865826879-vd6921,1739,42,3,24,2023-03-06
766979-7865826879-vd6922,2989,107,5,14,2023-03-06
766979-7865826879-vd6923,898,90,1,33,2023-03-06
766979-7865826879-vd6924,2634,113,4,28,2023-03-06
766979-7865826879-vd6925,837,26,5,2,2023-03-06
766979-7865826879-vd6926,120,129,2,16,2023-03-06
766979-7865826879-vd6927,2456,115,4,8,2023-03-06
766979-7865826879-vd6928,3937,131,4,3,2023-03-06
766979-7865826879-vd6929,3450,124,1,26,2023-03-06
766979-7865826879-vd6930,3900,43,1,22,2023-03-06
766979-7865826879-vd6931,1464,56,3,8,2023-03-06
766979-7865826879-vd6932,669,119,1,16,2023-03-06
766979-7865826879-vd6933,2142,88,2,4,2023-03-06
766979-7865826879-vd6934,3812,115,5,1,2023-03-06
766979-7865826879-vd6935,31,33,1,2,2023-03-06
766979-7865826879-vd6936,1727,91,2,8,2023-03-06
766979-7865826879-vd6937,1739,98,3,21,2023-03-06
766979-7865826879-vd6938,3961,78,2,11,2023-03-06
766979-7865826879-vd6939,3024,36,1,27,2023-03-06
766979-7865826879-vd6940,2862,6,4,18,2023-03-06
766979-7865826879-vd6941,2496,32,2,35,2023-03-06
766979-7865826879-vd6942,2545,18,3,1,2023-03-06
766979-7865826879-vd6943,2725,26,2,13,2023-03-06
766979-7865826879-vd6944,598,107,1,18,2023-03-06
766979-7865826879-vd6945,2851,39,4,11,2023-03-06
766979-7865826879-vd6946,3645,3,4,30,2023-03-06
766979-7865826879-vd6947,2203,4,4,8,2023-03-06
766979-7865826879-vd6948,585,5,5,26,2023-03-06
766979-7865826879-vd6949,302,69,2,7,2023-03-06
766979-7865826879-vd6950,1425,39,3,20,2023-03-06
766979-7865826879-vd6951,1480,88,2,19,2023-03-06
766979-7865826879-vd6952,3111,87,5,12,2023-03-06
766979-7865826879-vd6953,2180,6,4,19,2023-03-06
766979-7865826879-vd6954,1605,45,4,9,2023-03-06
766979-7865826879-vd6955,1025,5,5,31,2023-03-06
766979-7865826879-vd6956,2587,90,4,26,2023-03-06
766979-7865826879-vd6957,574,45,4,25,2023-03-06
766979-7865826879-vd6958,2162,24,4,12,2023-03-06
766979-7865826879-vd6959,3054,36,3,7,2023-03-06
766979-7865826879-vd6960,1943,25,5,3,2023-03-06
766979-7865826879-vd6961,2455,16,3,23,2023-03-06
766979-7865826879-vd6962,1832,62,5,21,2023-03-06
766979-7865826879-vd6963,3643,21,4,30,2023-03-06
766979-7865826879-vd6964,3984,61,3,7,2023-03-06
766979-7865826879-vd6965,764,95,2,22,2023-03-06
766979-7865826879-vd6966,3852,127,5,34,2023-03-06
766979-7865826879-vd6967,1492,78,4,5,2023-03-06
766979-7865826879-vd6968,3630,131,4,12,2023-03-06
766979-7865826879-vd6969,3634,46,3,31,2023-03-06
766979-7865826879-vd6970,1720,130,5,30,2023-03-06
766979-7865826879-vd6971,2091,104,5,34,2023-03-06
766979-7865826879-vd6972,793,133,4,30,2023-03-06
766979-7865826879-vd6973,181,77,4,15,2023-03-06
766979-7865826879-vd6974,894,138,2,21,2023-03-06
766979-7865826879-vd6975,2400,41,2,6,2023-03-06
766979-7865826879-vd6976,3175,37,3,7,2023-03-07
766979-7865826879-vd6977,1015,88,5,11,2023-03-07
766979-7865826879-vd6978,3354,77,3,18,2023-03-07
766979-7865826879-vd6979,2369,47,3,9,2023-03-07
766979-7865826879-vd6980,537,36,5,31,2023-03-07
766979-7865826879-vd6981,1318,72,1,1,2023-03-07
766979-7865826879-vd6982,2026,3,2,16,2023-03-07
766979-7865826879-vd6983,2107,22,4,4,2023-03-07
766979-7865826879-vd6984,3296,119,4,31,2023-03-07
766979-7865826879-vd6985,99,119,5,20,2023-03-07
766979-7865826879-vd6986,3493,129,4,30,2023-03-07
766979-7865826879-vd6987,2522,102,1,20,2023-03-07
766979-7865826879-vd6988,1791,45,3,18,2023-03-07
766979-7865826879-vd6989,705,129,1,22,2023-03-07
766979-7865826879-vd6990,2539,124,3,28,2023-03-07
766979-7865826879-vd6991,2748,8,2,27,2023-03-07
766979-7865826879-vd6992,464,129,3,35,2023-03-07
766979-7865826879-vd6993,2121,90,1,6,2023-03-07
766979-7865826879-vd6994,3945,69,1,13,2023-03-07
766979-7865826879-vd6995,2524,77,4,11,2023-03-07
766979-7865826879-vd6996,2129,78,3,24,2023-03-07
766979-7865826879-vd6997,3737,130,5,31,2023-03-07
766979-7865826879-vd6998,1988,37,4,11,2023-03-07
766979-7865826879-vd6999,1824,33,2,10,2023-03-07
766979-7865826879-vd7000,24,134,4,23,2023-03-07
766979-7865826879-vd7001,1806,28,4,33,2023-03-07
766979-7865826879-vd7002,246,77,4,13,2023-03-07
766979-7865826879-vd7003,3091,78,2,12,2023-03-07
766979-7865826879-vd7004,2756,73,4,24,2023-03-07
766979-7865826879-vd7005,2729,26,2,23,2023-03-07
766979-7865826879-vd7006,709,24,4,30,2023-03-07
766979-7865826879-vd7007,1819,34,2,30,2023-03-07
766979-7865826879-vd7008,2675,28,3,33,2023-03-07
766979-7865826879-vd7009,2321,19,5,1,2023-03-07
766979-7865826879-vd7010,2400,86,3,21,2023-03-07
766979-7865826879-vd7011,3138,48,4,29,2023-03-07
766979-7865826879-vd7012,54,77,3,34,2023-03-07
766979-7865826879-vd7013,167,124,4,22,2023-03-07
766979-7865826879-vd7014,3461,82,2,33,2023-03-07
766979-7865826879-vd7015,176,37,5,11,2023-03-07
766979-7865826879-vd7016,1489,90,3,28,2023-03-07
766979-7865826879-vd7017,1689,6,3,13,2023-03-07
766979-7865826879-vd7018,135,32,5,8,2023-03-07
766979-7865826879-vd7019,1963,49,4,22,2023-03-07
766979-7865826879-vd7020,3761,44,4,23,2023-03-07
766979-7865826879-vd7021,1894,37,1,21,2023-03-07
766979-7865826879-vd7022,229,104,1,27,2023-03-07
766979-7865826879-vd7023,3002,26,2,25,2023-03-07
766979-7865826879-vd7024,2085,107,1,30,2023-03-07
766979-7865826879-vd7025,1642,60,1,29,2023-03-07
766979-7865826879-vd7026,2322,134,1,9,2023-03-07
766979-7865826879-vd7027,24,129,4,34,2023-03-07
766979-7865826879-vd7028,1755,88,2,33,2023-03-07
766979-7865826879-vd7029,700,83,2,34,2023-03-07
766979-7865826879-vd7030,2521,56,1,7,2023-03-07
766979-7865826879-vd7031,3664,62,5,34,2023-03-07
766979-7865826879-vd7032,863,8,2,14,2023-03-07
766979-7865826879-vd7033,1858,68,4,7,2023-03-07
766979-7865826879-vd7034,1915,46,4,13,2023-03-07
766979-7865826879-vd7035,3906,107,1,24,2023-03-07
766979-7865826879-vd7036,2322,132,4,13,2023-03-07
766979-7865826879-vd7037,3020,24,2,27,2023-03-07
766979-7865826879-vd7038,3189,104,5,33,2023-03-07
766979-7865826879-vd7039,341,132,5,11,2023-03-07
766979-7865826879-vd7040,3029,61,4,4,2023-03-07
766979-7865826879-vd7041,2153,134,2,1,2023-03-07
766979-7865826879-vd7042,158,113,2,15,2023-03-07
766979-7865826879-vd7043,1445,36,1,9,2023-03-07
766979-7865826879-vd7044,2609,16,4,32,2023-03-07
766979-7865826879-vd7045,781,43,2,11,2023-03-07
766979-7865826879-vd7046,1049,87,4,1,2023-03-07
766979-7865826879-vd7047,1842,124,4,25,2023-03-07
766979-7865826879-vd7048,986,90,5,13,2023-03-07
766979-7865826879-vd7049,3664,104,4,24,2023-03-07
766979-7865826879-vd7050,1084,129,2,3,2023-03-07
766979-7865826879-vd7051,2653,93,2,25,2023-03-07
766979-7865826879-vd7052,1563,97,1,7,2023-03-07
766979-7865826879-vd7053,981,87,3,14,2023-03-07
766979-7865826879-vd7054,3435,124,4,12,2023-03-07
766979-7865826879-vd7055,34,4,5,25,2023-03-07
766979-7865826879-vd7056,1715,114,5,32,2023-03-07
766979-7865826879-vd7057,1498,98,2,5,2023-03-07
766979-7865826879-vd7058,724,136,5,6,2023-03-07
766979-7865826879-vd7059,315,33,1,28,2023-03-07
766979-7865826879-vd7060,2147,4,2,28,2023-03-07
766979-7865826879-vd7061,1795,110,1,6,2023-03-07
766979-7865826879-vd7062,2481,46,2,31,2023-03-07
766979-7865826879-vd7063,3195,41,3,7,2023-03-07
766979-7865826879-vd7064,2284,78,5,22,2023-03-07
766979-7865826879-vd7065,595,76,3,23,2023-03-07
766979-7865826879-vd7066,3078,104,4,24,2023-03-07
766979-7865826879-vd7067,2124,17,3,29,2023-03-07
766979-7865826879-vd7068,3142,22,1,14,2023-03-07
766979-7865826879-vd7069,71,98,1,28,2023-03-07
766979-7865826879-vd7070,628,34,4,17,2023-03-07
766979-7865826879-vd7071,1236,104,1,27,2023-03-07
766979-7865826879-vd7072,3799,77,5,3,2023-03-07
766979-7865826879-vd7073,2827,108,5,18,2023-03-07
766979-7865826879-vd7074,601,95,5,15,2023-03-07
766979-7865826879-vd7075,1917,38,2,11,2023-03-07
766979-7865826879-vd7076,1136,54,1,30,2023-03-07
766979-7865826879-vd7077,3580,63,5,3,2023-03-07
766979-7865826879-vd7078,2310,25,5,11,2023-03-07
766979-7865826879-vd7079,1151,74,4,8,2023-03-07
766979-7865826879-vd7080,379,42,5,7,2023-03-07
766979-7865826879-vd7081,2048,78,4,23,2023-03-07
766979-7865826879-vd7082,1830,113,5,35,2023-03-07
766979-7865826879-vd7083,1359,80,1,2,2023-03-07
766979-7865826879-vd7084,442,48,2,4,2023-03-07
766979-7865826879-vd7085,3070,78,4,11,2023-03-07
766979-7865826879-vd7086,2455,17,5,28,2023-03-07
766979-7865826879-vd7087,61,76,1,20,2023-03-07
766979-7865826879-vd7088,3098,99,2,1,2023-03-07
766979-7865826879-vd7089,2223,104,4,34,2023-03-08
766979-7865826879-vd7090,176,86,1,32,2023-03-08
766979-7865826879-vd7091,1199,98,5,12,2023-03-08
766979-7865826879-vd7092,1884,104,2,35,2023-03-08
766979-7865826879-vd7093,519,37,5,4,2023-03-08
766979-7865826879-vd7094,2446,18,5,33,2023-03-08
766979-7865826879-vd7095,733,90,3,32,2023-03-08
766979-7865826879-vd7096,221,46,5,6,2023-03-08
766979-7865826879-vd7097,2516,129,5,17,2023-03-08
766979-7865826879-vd7098,1694,88,1,20,2023-03-08
766979-7865826879-vd7099,2163,121,1,1,2023-03-08
766979-7865826879-vd7100,3178,123,4,5,2023-03-08
766979-7865826879-vd7101,3989,37,5,24,2023-03-08
766979-7865826879-vd7102,3811,63,3,22,2023-03-08
766979-7865826879-vd7103,2881,49,1,11,2023-03-08
766979-7865826879-vd7104,1572,124,3,20,2023-03-08
766979-7865826879-vd7105,2022,22,5,32,2023-03-08
766979-7865826879-vd7106,2201,104,2,23,2023-03-08
766979-7865826879-vd7107,506,77,1,16,2023-03-08
766979-7865826879-vd7108,1464,91,4,16,2023-03-08
766979-7865826879-vd7109,2450,25,4,32,2023-03-08
766979-7865826879-vd7110,2614,125,3,11,2023-03-08
766979-7865826879-vd7111,398,31,1,25,2023-03-08
766979-7865826879-vd7112,403,133,3,35,2023-03-08
766979-7865826879-vd7113,2042,63,5,18,2023-03-08
766979-7865826879-vd7114,12,39,3,1,2023-03-08
766979-7865826879-vd7115,2542,37,5,23,2023-03-08
766979-7865826879-vd7116,2187,27,1,17,2023-03-08
766979-7865826879-vd7117,1399,16,2,30,2023-03-08
766979-7865826879-vd7118,833,16,3,31,2023-03-08
766979-7865826879-vd7119,1035,87,1,11,2023-03-08
766979-7865826879-vd7120,1418,77,1,17,2023-03-08
766979-7865826879-vd7121,520,33,2,33,2023-03-08
766979-7865826879-vd7122,808,117,2,10,2023-03-08
766979-7865826879-vd7123,332,19,1,1,2023-03-08
766979-7865826879-vd7124,672,25,3,13,2023-03-08
766979-7865826879-vd7125,267,24,4,2,2023-03-08
766979-7865826879-vd7126,637,48,1,2,2023-03-08
766979-7865826879-vd7127,1311,76,4,13,2023-03-08
766979-7865826879-vd7128,3349,87,5,18,2023-03-08
766979-7865826879-vd7129,2175,67,4,26,2023-03-08
766979-7865826879-vd7130,3631,129,4,9,2023-03-08
766979-7865826879-vd7131,251,26,3,32,2023-03-08
766979-7865826879-vd7132,3844,121,3,34,2023-03-08
766979-7865826879-vd7133,284,90,4,5,2023-03-08
766979-7865826879-vd7134,1136,48,5,16,2023-03-08
766979-7865826879-vd7135,3028,95,1,29,2023-03-08
766979-7865826879-vd7136,1783,133,3,22,2023-03-08
766979-7865826879-vd7137,1685,25,2,13,2023-03-08
766979-7865826879-vd7138,2946,107,3,6,2023-03-08
766979-7865826879-vd7139,1487,52,2,32,2023-03-08
766979-7865826879-vd7140,348,68,2,30,2023-03-08
766979-7865826879-vd7141,203,138,4,12,2023-03-08
766979-7865826879-vd7142,3481,71,4,4,2023-03-08
766979-7865826879-vd7143,754,78,3,4,2023-03-08
766979-7865826879-vd7144,2928,49,4,28,2023-03-08
766979-7865826879-vd7145,2261,61,4,21,2023-03-08
766979-7865826879-vd7146,3492,17,4,7,2023-03-08
766979-7865826879-vd7147,3007,104,2,3,2023-03-08
766979-7865826879-vd7148,1387,97,1,28,2023-03-08
766979-7865826879-vd7149,3673,33,4,28,2023-03-08
766979-7865826879-vd7150,3730,19,3,2,2023-03-08
766979-7865826879-vd7151,2374,53,1,25,2023-03-08
766979-7865826879-vd7152,3651,99,3,35,2023-03-08
766979-7865826879-vd7153,1428,130,4,33,2023-03-08
766979-7865826879-vd7154,894,87,3,21,2023-03-08
766979-7865826879-vd7155,3681,38,5,24,2023-03-08
766979-7865826879-vd7156,961,31,2,20,2023-03-08
766979-7865826879-vd7157,487,31,2,1,2023-03-08
766979-7865826879-vd7158,3804,17,3,23,2023-03-08
766979-7865826879-vd7159,1610,104,4,35,2023-03-08
766979-7865826879-vd7160,2090,6,2,9,2023-03-08
766979-7865826879-vd7161,642,119,3,29,2023-03-08
766979-7865826879-vd7162,994,56,5,2,2023-03-08
766979-7865826879-vd7163,3691,107,5,10,2023-03-08
766979-7865826879-vd7164,2382,115,4,12,2023-03-08
766979-7865826879-vd7165,371,77,1,3,2023-03-08
766979-7865826879-vd7166,3419,23,4,3,2023-03-08
766979-7865826879-vd7167,1719,78,1,23,2023-03-08
766979-7865826879-vd7168,2647,137,1,7,2023-03-08
766979-7865826879-vd7169,1798,77,2,32,2023-03-08
766979-7865826879-vd7170,2460,133,5,3,2023-03-08
766979-7865826879-vd7171,3439,36,1,19,2023-03-08
766979-7865826879-vd7172,3808,39,5,31,2023-03-08
766979-7865826879-vd7173,1472,133,5,3,2023-03-08
766979-7865826879-vd7174,3806,65,3,6,2023-03-08
766979-7865826879-vd7175,1484,25,5,34,2023-03-08
766979-7865826879-vd7176,3351,54,3,26,2023-03-08
766979-7865826879-vd7177,123,41,4,21,2023-03-08
766979-7865826879-vd7178,1369,98,5,29,2023-03-08
766979-7865826879-vd7179,929,2,2,19,2023-03-08
766979-7865826879-vd7180,2575,78,2,1,2023-03-08
766979-7865826879-vd7181,2695,129,5,29,2023-03-08
766979-7865826879-vd7182,1511,87,5,13,2023-03-08
766979-7865826879-vd7183,1944,41,3,29,2023-03-08
766979-7865826879-vd7184,2599,44,1,6,2023-03-08
766979-7865826879-vd7185,3336,87,4,14,2023-03-08
766979-7865826879-vd7186,1707,39,3,12,2023-03-08
766979-7865826879-vd7187,165,90,2,23,2023-03-08
766979-7865826879-vd7188,3468,133,1,16,2023-03-08
766979-7865826879-vd7189,1327,129,1,11,2023-03-08
766979-7865826879-vd7190,1409,72,5,33,2023-03-09
766979-7865826879-vd7191,911,137,2,23,2023-03-09
766979-7865826879-vd7192,2451,49,5,32,2023-03-09
766979-7865826879-vd7193,3346,48,3,24,2023-03-09
766979-7865826879-vd7194,2566,69,4,2,2023-03-09
766979-7865826879-vd7195,217,78,2,12,2023-03-09
766979-7865826879-vd7196,1950,62,5,29,2023-03-09
766979-7865826879-vd7197,3602,49,2,6,2023-03-09
766979-7865826879-vd7198,502,14,1,25,2023-03-09
766979-7865826879-vd7199,3686,34,4,18,2023-03-09
766979-7865826879-vd7200,1694,19,5,2,2023-03-09
766979-7865826879-vd7201,1289,87,5,21,2023-03-09
766979-7865826879-vd7202,3696,98,4,27,2023-03-09
766979-7865826879-vd7203,709,107,2,29,2023-03-09
766979-7865826879-vd7204,787,90,2,5,2023-03-09
766979-7865826879-vd7205,2518,78,5,14,2023-03-09
766979-7865826879-vd7206,1276,62,2,10,2023-03-09
766979-7865826879-vd7207,2307,127,2,9,2023-03-09
766979-7865826879-vd7208,1366,36,2,14,2023-03-09
766979-7865826879-vd7209,887,4,1,10,2023-03-09
766979-7865826879-vd7210,614,133,4,12,2023-03-09
766979-7865826879-vd7211,424,130,3,33,2023-03-09
766979-7865826879-vd7212,1972,76,4,35,2023-03-09
766979-7865826879-vd7213,1878,1,3,10,2023-03-09
766979-7865826879-vd7214,1565,39,1,22,2023-03-09
766979-7865826879-vd7215,1170,25,2,17,2023-03-09
766979-7865826879-vd7216,2465,95,5,8,2023-03-09
766979-7865826879-vd7217,3449,49,1,1,2023-03-09
766979-7865826879-vd7218,3781,132,2,23,2023-03-09
766979-7865826879-vd7219,2096,41,2,23,2023-03-09
766979-7865826879-vd7220,1358,99,2,1,2023-03-09
766979-7865826879-vd7221,1554,21,5,16,2023-03-09
766979-7865826879-vd7222,699,21,5,19,2023-03-09
766979-7865826879-vd7223,736,91,3,26,2023-03-09
766979-7865826879-vd7224,1678,42,5,26,2023-03-09
766979-7865826879-vd7225,2453,110,1,19,2023-03-09
766979-7865826879-vd7226,3298,69,4,34,2023-03-09
766979-7865826879-vd7227,3347,25,3,9,2023-03-09
766979-7865826879-vd7228,2591,64,2,31,2023-03-09
766979-7865826879-vd7229,3920,98,2,2,2023-03-09
766979-7865826879-vd7230,902,130,1,4,2023-03-09
766979-7865826879-vd7231,1929,76,2,15,2023-03-09
766979-7865826879-vd7232,2059,58,3,17,2023-03-09
766979-7865826879-vd7233,1729,2,3,7,2023-03-09
766979-7865826879-vd7234,213,36,3,21,2023-03-09
766979-7865826879-vd7235,3585,17,1,27,2023-03-09
766979-7865826879-vd7236,3762,95,4,21,2023-03-09
766979-7865826879-vd7237,1136,83,3,20,2023-03-09
766979-7865826879-vd7238,3075,54,3,12,2023-03-09
766979-7865826879-vd7239,2297,117,3,24,2023-03-09
766979-7865826879-vd7240,2491,90,4,28,2023-03-09
766979-7865826879-vd7241,2453,61,3,12,2023-03-09
766979-7865826879-vd7242,893,129,4,9,2023-03-09
766979-7865826879-vd7243,2704,108,3,22,2023-03-09
766979-7865826879-vd7244,2837,69,2,11,2023-03-09
766979-7865826879-vd7245,3494,119,3,3,2023-03-09
766979-7865826879-vd7246,3268,83,3,12,2023-03-09
766979-7865826879-vd7247,3173,119,2,23,2023-03-09
766979-7865826879-vd7248,1271,78,3,19,2023-03-09
766979-7865826879-vd7249,3285,31,1,24,2023-03-09
766979-7865826879-vd7250,1318,129,4,5,2023-03-09
766979-7865826879-vd7251,893,77,5,35,2023-03-09
766979-7865826879-vd7252,1649,14,2,28,2023-03-09
766979-7865826879-vd7253,347,129,5,27,2023-03-09
766979-7865826879-vd7254,2890,70,3,29,2023-03-09
766979-7865826879-vd7255,749,121,1,13,2023-03-09
766979-7865826879-vd7256,261,56,5,26,2023-03-09
766979-7865826879-vd7257,2567,104,4,31,2023-03-09
766979-7865826879-vd7258,2656,4,1,16,2023-03-09
766979-7865826879-vd7259,1256,77,4,2,2023-03-09
766979-7865826879-vd7260,3508,25,4,34,2023-03-09
766979-7865826879-vd7261,2532,104,1,20,2023-03-09
766979-7865826879-vd7262,2602,104,4,4,2023-03-09
766979-7865826879-vd7263,1296,115,4,33,2023-03-09
766979-7865826879-vd7264,3756,83,3,5,2023-03-09
766979-7865826879-vd7265,223,38,3,21,2023-03-09
766979-7865826879-vd7266,105,123,1,30,2023-03-09
766979-7865826879-vd7267,745,101,1,32,2023-03-09
766979-7865826879-vd7268,3896,44,3,33,2023-03-09
766979-7865826879-vd7269,1751,99,4,22,2023-03-09
766979-7865826879-vd7270,2704,136,3,5,2023-03-09
766979-7865826879-vd7271,3637,99,3,25,2023-03-09
766979-7865826879-vd7272,2950,113,3,24,2023-03-09
766979-7865826879-vd7273,2160,62,3,17,2023-03-09
766979-7865826879-vd7274,871,104,5,32,2023-03-09
766979-7865826879-vd7275,3777,37,5,24,2023-03-09
766979-7865826879-vd7276,2906,78,4,12,2023-03-09
766979-7865826879-vd7277,3175,39,5,34,2023-03-09
766979-7865826879-vd7278,2569,26,5,3,2023-03-09
766979-7865826879-vd7279,2222,129,5,25,2023-03-09
766979-7865826879-vd7280,3448,6,5,8,2023-03-09
766979-7865826879-vd7281,2993,133,2,26,2023-03-09
766979-7865826879-vd7282,3420,136,4,15,2023-03-09
766979-7865826879-vd7283,3142,77,5,31,2023-03-09
766979-7865826879-vd7284,3883,130,1,24,2023-03-09
766979-7865826879-vd7285,1734,98,5,13,2023-03-09
766979-7865826879-vd7286,2359,44,5,3,2023-03-09
766979-7865826879-vd7287,3438,25,5,23,2023-03-09
766979-7865826879-vd7288,1319,47,1,7,2023-03-09
766979-7865826879-vd7289,3414,24,3,5,2023-03-09
766979-7865826879-vd7290,3341,112,2,6,2023-03-09
766979-7865826879-vd7291,1888,83,2,15,2023-03-09
766979-7865826879-vd7292,1931,124,3,20,2023-03-09
766979-7865826879-vd7293,150,27,2,22,2023-03-09
766979-7865826879-vd7294,1684,129,2,19,2023-03-09
766979-7865826879-vd7295,335,25,2,17,2023-03-09
766979-7865826879-vd7296,3741,98,2,17,2023-03-09
766979-7865826879-vd7297,1562,129,2,16,2023-03-09
766979-7865826879-vd7298,2436,64,4,2,2023-03-09
766979-7865826879-vd7299,3103,52,5,9,2023-03-10
766979-7865826879-vd7300,3291,78,1,5,2023-03-10
766979-7865826879-vd7301,954,129,1,24,2023-03-10
766979-7865826879-vd7302,757,18,3,23,2023-03-10
766979-7865826879-vd7303,1512,73,1,30,2023-03-10
766979-7865826879-vd7304,2390,39,1,5,2023-03-10
766979-7865826879-vd7305,1365,98,3,2,2023-03-10
766979-7865826879-vd7306,1678,31,3,18,2023-03-10
766979-7865826879-vd7307,442,36,1,7,2023-03-10
766979-7865826879-vd7308,3120,136,4,2,2023-03-10
766979-7865826879-vd7309,3440,125,3,35,2023-03-10
766979-7865826879-vd7310,1351,117,1,24,2023-03-10
766979-7865826879-vd7311,3725,138,2,14,2023-03-10
766979-7865826879-vd7312,2586,110,2,10,2023-03-10
766979-7865826879-vd7313,2041,3,3,30,2023-03-10
766979-7865826879-vd7314,1958,138,1,9,2023-03-10
766979-7865826879-vd7315,1449,104,2,34,2023-03-10
766979-7865826879-vd7316,1584,90,5,20,2023-03-10
766979-7865826879-vd7317,3,8,2,24,2023-03-10
766979-7865826879-vd7318,1959,137,3,11,2023-03-10
766979-7865826879-vd7319,927,129,3,19,2023-03-10
766979-7865826879-vd7320,3263,136,5,22,2023-03-10
766979-7865826879-vd7321,26,49,5,14,2023-03-10
766979-7865826879-vd7322,402,129,4,6,2023-03-10
766979-7865826879-vd7323,3284,17,4,5,2023-03-10
766979-7865826879-vd7324,785,133,3,15,2023-03-10
766979-7865826879-vd7325,1125,1,1,19,2023-03-10
766979-7865826879-vd7326,3239,39,3,7,2023-03-10
766979-7865826879-vd7327,3709,41,3,7,2023-03-10
766979-7865826879-vd7328,313,25,5,31,2023-03-10
766979-7865826879-vd7329,744,44,3,7,2023-03-10
766979-7865826879-vd7330,3591,46,3,23,2023-03-10
766979-7865826879-vd7331,646,131,4,7,2023-03-10
766979-7865826879-vd7332,1951,115,4,34,2023-03-10
766979-7865826879-vd7333,16,39,5,21,2023-03-10
766979-7865826879-vd7334,3356,39,2,26,2023-03-10
766979-7865826879-vd7335,325,41,2,28,2023-03-10
766979-7865826879-vd7336,3410,110,3,2,2023-03-10
766979-7865826879-vd7337,2165,87,3,3,2023-03-10
766979-7865826879-vd7338,286,6,5,17,2023-03-10
766979-7865826879-vd7339,2926,131,3,25,2023-03-10
766979-7865826879-vd7340,3227,36,3,24,2023-03-10
766979-7865826879-vd7341,3468,24,5,15,2023-03-10
766979-7865826879-vd7342,1292,43,1,1,2023-03-10
766979-7865826879-vd7343,3699,78,5,34,2023-03-10
766979-7865826879-vd7344,1454,49,5,6,2023-03-10
766979-7865826879-vd7345,311,46,3,10,2023-03-10
766979-7865826879-vd7346,825,36,4,8,2023-03-10
766979-7865826879-vd7347,1437,98,1,19,2023-03-10
766979-7865826879-vd7348,3288,107,4,16,2023-03-10
